jobs_id,job_position,job_title,PEP,PEP2,date_record
821,INGENIERO_CIVIL,INGENIERO_CIVIL II,,0,04/03/19
822,INGENIERO_CIVIL,INGENIERO_CIVIL III (SUPERVISOR),,0,04/03/19
823,INGENIERO_DE GESTION AMBIENTAL,INGENIERO_DE GESTION AMBIENTAL,,0,04/03/19
824,INGENIERO_DE SISTEMAS COMPUTACIONALES,INGENIERO_DE SISTEMAS COMPUTACIONALES,,0,04/03/19
825,INGENIERO_DE TELECOMUNICACIONES,INGENIERO_DE TELECOMUNICACIONES,,0,04/03/19
826,INGENIERO_ELECTRICO,INGENIERO_ELECTRICO,,0,04/03/19
827,INGENIERO_ELECTROMECANICO,INGENIERO_ELECTROMECANICO,,0,04/03/19
828,INGENIERO_ELECTROMECANICO,INGENIERO_ELECTROMECANICO I,,0,04/03/19
829,INGENIERO_ELECTROMECANICO,INGENIERO_ELECTROMECANICO III (SUPERVISOR),,0,04/03/19
830,INGENIERO_ELECTROMECANICO,INGENIERO_ELECTROMECANICO JEFE,,0,04/03/19
831,INGENIERO_FORESTAL,INGENIERO_FORESTAL I (1),,0,04/03/19
832,INGENIERO_FORESTAL,INGENIERO_FORESTAL I (2),,0,04/03/19
833,INGENIERO_FORESTAL,INGENIERO_FORESTAL I (3),,0,04/03/19
834,INGENIERO_FORESTAL,INGENIERO_FORESTAL I (4),,0,04/03/19
835,INGENIERO_FORESTAL,INGENIERO_FORESTAL II (1),,0,04/03/19
836,INGENIERO_FORESTAL,INGENIERO_FORESTAL II (2),,0,04/03/19
837,INGENIERO_FORESTAL,INGENIERO_FORESTAL II (3),,0,04/03/19
838,INGENIERO_FORESTAL,INGENIERO_FORESTAL II (4),,0,04/03/19
839,INGENIERO_FORESTAL,INGENIERO_FORESTAL III (1),,0,04/03/19
840,INGENIERO_INDUSTRIAL,INGENIERO_INDUSTRIAL I,,0,04/03/19
841,INGENIERO_INDUSTRIAL,INGENIERO_INDUSTRIAL II,,0,04/03/19
842,INGENIERO_MECANICO INDUSTRIAL,INGENIERO_MECANICO INDUSTRIAL,,0,04/03/19
843,INGENIERO_QUIMICO,INGENIERO_QUIMICO I,,0,04/03/19
844,INGENIERO_SANITARIO,INGENIERO_SANITARIO I,,0,04/03/19
845,INSPECTOR_AGROPECUARIO,INSPECTOR_AGROPECUARIO I,,0,04/03/19
846,INSPECTOR_AGROPECUARIO,INSPECTOR_AGROPECUARIO II,,0,04/03/19
847,INSPECTOR_DE ADUANAS,INSPECTOR_DE ADUANAS I,,0,04/03/19
848,INSPECTOR_DE COMERCIO E INDUSTRIAS,INSPECTOR_DE COMERCIO E INDUSTRIAS,,0,04/03/19
849,INSPECTOR_DE COMERCIO E INDUSTRIAS,INSPECTOR_DE COMERCIO E INDUSTRIAS (SUPERVISOR),,0,04/03/19
850,INSPECTOR_DE JUEGO,INSPECTOR_DE JUEGO I,,0,04/03/19
851,INSPECTOR_DE JUEGO,INSPECTOR_DE JUEGO II,,0,04/03/19
852,INSPECTOR_DE LICORES Y ALAMBIQUES I,INSPECTOR_DE LICORES Y ALAMBIQUES I,,0,04/03/19
853,INSPECTOR_DE MANTENIMIENTO,INSPECTOR_DE MANTENIMIENTO,,0,04/03/19
854,INSPECTOR_DE MIGRACION,INSPECTOR_DE MIGRACION I,,0,04/03/19
855,INSPECTOR_DE MIGRACION,INSPECTOR_DE MIGRACION II,,0,04/03/19
856,INSPECTOR_DE MIGRACION,INSPECTOR_DE MIGRACION III,,0,04/03/19
857,INSPECTOR_DE MIGRACION,INSPECTOR_DE MIGRACION IV,,0,04/03/19
858,INSPECTOR_DE MIGRACION,INSPECTOR_DE MIGRACION V,,0,04/03/19
859,INSPECTOR_DE OBRAS DEL ESTADO,INSPECTOR_DE OBRAS DEL ESTADO I,,0,04/03/19
860,INSPECTOR_DE OBRAS DEL ESTADO,INSPECTOR_DE OBRAS DEL ESTADO II,,0,04/03/19
861,INSPECTOR_DE OBRAS,INSPECTOR_DE OBRAS I,,0,04/03/19
862,INSPECTOR_DE OBRAS,INSPECTOR_DE OBRAS II,,0,04/03/19
863,INSPECTOR_DE OBRAS,INSPECTOR_DE OBRAS III (SUPERVISOR),,0,04/03/19
864,INSPECTOR_DE PESOS Y DIMENSIONES,INSPECTOR_DE PESOS Y DIMENSIONES,,0,04/03/19
865,INSPECTOR_DE PROYECTOS,INSPECTOR_DE PROYECTOS,,0,04/03/19
866,INSPECTOR_DE SANEAMIENTO AMBIENTAL,INSPECTOR_DE SANEAMIENTO AMBIENTAL II-A,,0,04/03/19
867,INSPECTOR_DE SEGURIDAD,INSPECTOR_DE SEGURIDAD I,,0,04/03/19
868,INSPECTOR_DE SEGURIDAD,INSPECTOR_DE SEGURIDAD II,,0,04/03/19
869,INSPECTOR_DE SEGURIDAD,INSPECTOR_DE SEGURIDAD III (SUPERVISOR),,0,04/03/19
870,INSPECTOR_DE TRABAJO,INSPECTOR_DE TRABAJO I,,0,04/03/19
871,INSPECTOR_DE TRABAJO,INSPECTOR_DE TRABAJO II,,0,04/03/19
872,INSPECTOR_DE TRABAJO,INSPECTOR_DE TRABAJO III (SUPERVISOR),,0,04/03/19
873,INSPECTOR_DE VALORIZACION,INSPECTOR_DE VALORIZACION I,,0,04/03/19
874,INSPECTOR_DE VIVIENDA,INSPECTOR_DE VIVIENDA,,0,04/03/19
875,INSPECTOR_DOCENTE,INSPECTOR_DOCENTE,,0,04/03/19
876,INSPECTOR_EN CASINOS,INSPECTOR_EN CASINOS I,,0,04/03/19
877,INSPECTOR_FISCAL,INSPECTOR_FISCAL I,,0,04/03/19
878,INSPECTOR_FISCAL,INSPECTOR_FISCAL II,,0,04/03/19
879,INSPECTOR_FISCAL,INSPECTOR_FISCAL III (SUPERVISOR),,0,04/03/19
880,INSPECTOR,INSPECTOR_I,,0,04/03/19
881,INSPECTOR (POLICIA TECNICA JUDICIAL),INSPECTOR_I  (POLICIA TECNICA JUDICIAL),,0,04/03/19
882,INSPECTOR,INSPECTOR_II,,0,04/03/19
883,INSPECTOR (POLICIA TECNICA JUDICIAL),INSPECTOR_II (POLICIA TECNICA JUDICIAL),,0,04/03/19
884,INSPECTOR (POLICIA TECNICA JUDICIAL),INSPECTOR_III  (POLICIA TECNICA JUDICIAL),,0,04/03/19
885,INSPECTOR,INSPECTOR_III (SUPERVISOR),,0,04/03/19
886,INSPECTOR (POLICIA TECNICA JUDICIAL),INSPECTOR_IV  (POLICIA TECNICA JUDICIAL),,0,04/03/19
887,INSPECTOR,INSPECTOR_JEFE,,0,04/03/19
888,INSPECTOR_POSTAL Y TELEGRAFICO,INSPECTOR_POSTAL Y TELEGRAFICO,,0,04/03/19
889,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. I-H,,0,04/03/19
890,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. I-I,,0,04/03/19
891,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. I-J,,0,04/03/19
892,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. I-K,,0,04/03/19
893,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. I-L,,0,04/03/19
894,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. I-M,,0,04/03/19
895,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. IA,,0,04/03/19
896,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. IB,,0,04/03/19
897,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. IC,,0,04/03/19
898,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. ICH,,0,04/03/19
899,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. ID,,0,04/03/19
900,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. IE,,0,04/03/19
901,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. IF,,0,04/03/19
902,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. IG,,0,04/03/19
903,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. II-I JEFE Y/O SUP. AREA,,0,04/03/19
904,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. II-K JEFE Y/O SUP. AREA,,0,04/03/19
905,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC. DE SANEAMIENTO AMB. II-L JEFE Y/O SUP. AREA,,0,04/03/19
906,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC.DE SANEAMIENTO AMB. IIE  (JEFE Y-O SUP. AREA),,0,04/03/19
907,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC.DE SANEAMIENTO AMB. IIIE    (JEFE Y-O SUP. REG,,0,04/03/19
908,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC.DE SANEAMIENTO AMB. IIIF (JEFE Y-O SUP. AREA),,0,04/03/19
909,INSPECTOR_TEC. DE SANEAMIENTO AMB,INSPECTOR_TEC.DE SANEAMIENTO AMB. IV-L JEFE Y/O SUP. NACIONA,,0,04/03/19
910,INSTRUCTOR,INSTRUCTOR,,0,04/03/19
911,INSTRUCTOR_ACADEMICO,INSTRUCTOR_ACADEMICO,,0,04/03/19
912,INSTRUCTOR_ARTESANAL,INSTRUCTOR_ARTESANAL,,0,04/03/19
913,INSTRUCTOR_VOCACIONAL,INSTRUCTOR_VOCACIONAL I,,0,04/03/19
914,INSTRUCTOR_VOCACIONAL,INSTRUCTOR_VOCACIONAL II,,0,04/03/19
915,INSTRUCTOR_VOCACIONAL,INSTRUCTOR_VOCACIONAL III,,0,04/03/19
916,INTENDENTE_DE LA COMARCA DE SAN BLAS,INTENDENTE_DE LA COMARCA DE SAN BLAS,,1,04/03/19
917,INTENDENTE_DE LA INTENDENCIA DE SUPERVISION Y REG. DE SUJETO,INTENDENTE_DE LA INTENDENCIA DE SUPERVISION Y REG. DE SUJETO,,1,04/03/19
918,INTERPRETE,INTERPRETE,,0,04/03/19
919,INVESTIGADOR_ADMINISTRATIVO,INVESTIGADOR_ADMINISTRATIVO,,0,04/03/19
920,INVESTIGADOR_CATASTRAL,INVESTIGADOR_CATASTRAL I,,0,04/03/19
921,INVESTIGADOR_CATASTRAL,INVESTIGADOR_CATASTRAL II,,0,04/03/19
922,INVESTIGADOR_SOCIAL,INVESTIGADOR_SOCIAL,,0,04/03/19
923,JARDINERO,JARDINERO,,0,04/03/19
924,JEFE_(A) DE AUDITORIA INTERNA,JEFE_(A) DE AUDITORIA INTERNA,P,0,04/03/19
925,JEFE_CENTRAL DE ACCIONES DE RECURSOS HUMANOS,JEFE_CENTRAL DE ACCIONES DE RECURSOS HUMANOS,P,0,04/03/19
926,JEFE_CENTRAL DE BIENESTAR DEL SERVIDOR PUBLICO,JEFE_CENTRAL DE BIENESTAR DEL SERVIDOR PUBLICO,P,0,04/03/19
927,JEFE_CENTRAL DE PLANIFICACION,JEFE_CENTRAL DE PLANIFICACION I,P,0,04/03/19
928,JEFE_CENTRAL DE PLANIFICACION,JEFE_CENTRAL DE PLANIFICACION II,P,0,04/03/19
929,JEFE_CENTRAL DE PRESUPUESTO,JEFE_CENTRAL DE PRESUPUESTO I,P,0,04/03/19
930,JEFE_CENTRAL DE PRESUPUESTO,JEFE_CENTRAL DE PRESUPUESTO II,P,0,04/03/19
931,JEFE_CENTRAL DE RECLUTAMIENTO Y SELECCION,JEFE_CENTRAL DE RECLUTAMIENTO Y SELECCION,P,0,04/03/19
932,JEFE_DE ADIESTRAMIENTO,JEFE_DE ADIESTRAMIENTO,P,0,04/03/19
933,JEFE_DE AGENCIA AGROPECUARIA,JEFE_DE AGENCIA AGROPECUARIA,P,0,04/03/19
934,JEFE_DE ALMACEN,JEFE_DE ALMACEN I,,0,04/03/19
935,JEFE_DE ALMACEN,JEFE_DE ALMACEN II,,0,04/03/19
936,JEFE_DE ANALISIS Y PROGRAMACION DE SIST. DE DATOS,JEFE_DE ANALISIS Y PROGRAMACION DE SIST. DE DATOS,P,0,04/03/19
937,JEFE_DE APLICACIONES TECNOLOGICAS DE INFORMACION,JEFE_DE APLICACIONES TECNOLOGICAS DE INFORMACION,P,0,04/03/19
938,JEFE_DE ARCHIVO,JEFE_DE ARCHIVO I,,0,04/03/19
939,JEFE_DE ARCHIVO,JEFE_DE ARCHIVO II,,0,04/03/19
940,JEFE_DE ARCHIVO,JEFE_DE ARCHIVO III,,0,04/03/19
941,JEFE_DE AREA DE ARCHIVO Y CORRESPONDENCIA,JEFE_DE AREA DE ARCHIVO Y CORRESPONDENCIA,,0,04/03/19
942,JEFE_DE AUDITORIA DE CONTRALORIA,JEFE_DE AUDITORIA DE CONTRALORIA I (EXTERNA),P,1,04/03/19
943,JEFE_DE AUDITORIA DE CONTRALORIA,JEFE_DE AUDITORIA DE CONTRALORIA II (EXTERNA),P,1,04/03/19
944,JEFE_DE AUDITORIA DE CONTRALORIA,JEFE_DE AUDITORIA DE CONTRALORIA III (EXTERNA),P,1,04/03/19
945,JEFE_DE CANTERA,JEFE_DE CANTERA,,0,04/03/19
946,JEFE_DE CENTRO DE INFORMACION Y DOCUMENTACION,JEFE_DE CENTRO DE INFORMACION Y DOCUMENTACION,P,0,04/03/19
947,"JEFE_DE COMPENSACION, PLANILLAS Y BENEFICIOS","JEFE_DE COMPENSACION, PLANILLAS Y BENEFICIOS",P,0,04/03/19
948,JEFE_DE COMPRAS Y PROVEEDURIA,JEFE_DE COMPRAS Y PROVEEDURIA,P,0,04/03/19
949,JEFE_DE COMUNICACIONES (SPI),JEFE_DE COMUNICACIONES (SPI),P,0,04/03/19
950,JEFE_DE DEPARTAMENTO ACADEMICO,JEFE_DE DEPARTAMENTO ACADEMICO,P,0,04/03/19
951,JEFE_DE DEPARTAMENTO DE ADQUISICIONES Y CONTRATACIONES,JEFE_DE DEPARTAMENTO DE ADQUISICIONES Y CONTRATACIONES,P,0,04/03/19
952,JEFE_DE DEPARTAMENTO DE FISCALIZACION Y CONTROL,JEFE_DE DEPARTAMENTO DE FISCALIZACION Y CONTROL,P,1,04/03/19
953,JEFE_DE DEPARTAMENTO DE VENTAS,JEFE_DE DEPARTAMENTO DE VENTAS,P,0,04/03/19
954,JEFE_DE DEPARTAMENTO TECNICO ADMINISTRATIVO,JEFE_DE DEPARTAMENTO TECNICO ADMINISTRATIVO,P,0,04/03/19
955,JEFE_DE DEPTO. DE SERVICIOS ADMINISTRATIVOS,JEFE_DE DEPTO. DE SERVICIOS ADMINISTRATIVOS,P,0,04/03/19
956,JEFE_DE DEPTO. DE SERVICIOS TECNICOS,JEFE_DE DEPTO. DE SERVICIOS TECNICOS,P,0,04/03/19
957,JEFE_DE DESARROLLO Y BIENESTAR,JEFE_DE DESARROLLO Y BIENESTAR,P,0,04/03/19
958,JEFE_DE DISENO,JEFE_DE DISEÑO,P,0,04/03/19
959,JEFE_DE EQUIPO Y TALLERES,JEFE_DE EQUIPO Y TALLERES,P,0,04/03/19
960,JEFE_DE ESTADISTICA,JEFE_DE ESTADISTICA I,P,0,04/03/19
961,JEFE_DE ESTADISTICA,JEFE_DE ESTADISTICA II,P,0,04/03/19
962,JEFE_DE ESTAFETA,JEFE_DE ESTAFETA I,P,0,04/03/19
963,JEFE_DE ESTAFETA,JEFE_DE ESTAFETA II,P,0,04/03/19
964,JEFE_DE ESTAFETA,JEFE_DE ESTAFETA III,P,0,04/03/19
965,JEFE_DE IMPRENTA,JEFE_DE IMPRENTA I,P,0,04/03/19
966,JEFE_DE IMPRENTA,JEFE_DE IMPRENTA II,P,0,04/03/19
967,JEFE_DE LA OFICINA ,JEFE_DE LA OFICINA DE ASESORIA LEGAL,P,1,04/03/19
968,JEFE_DE LA OFICINA ,JEFE_DE LA OFICINA DE AUDITORIA,P,0,04/03/19
969,JEFE_DE LA OFICINA ,JEFE_DE LA OFICINA DE COOPERACION Y ASISTENCIA TECNICA,P,1,04/03/19
970,JEFE_DE LA OFICINA ,JEFE_DE LA OFICINA DE INFORMACION Y RELACIONES PUBLICAS,P,0,04/03/19
971,JEFE_DE LA OFICINA ,JEFE_DE LA OFICINA INSTITUCIONAL DE RECURSOS HUMANOS,P,0,04/03/19
972,JEFE_DE LA OFICINA ,JEFE_DE LA OFICINA REGIONAL,P,0,04/03/19
973,JEFE_DE LA OFICINA ,JEFE_DE LA OFICIONA DE PLANIFICACION,P,0,04/03/19
974,JEFE_DE LA SECCION,JEFE_DE LA SECCION DE ALMACEN,P,0,04/03/19
975,JEFE_DE LA SECCION,JEFE_DE LA SECCION DE COMPRAS,P,0,04/03/19
976,JEFE_DE LA SECCION,JEFE_DE LA SECCION DE EQUIPARACION DE OPORTUNIDADES,P,0,04/03/19
977,JEFE_DE LA SECCION,JEFE_DE LA SECCION DE PLANIFICACION DE RECURSOS HUMANOS,P,0,04/03/19
978,JEFE_DE LA SECCION,JEFE_DE LA SECCION DE PROVEEDURIA,P,0,04/03/19
979,JEFE_DE LA SECCION,JEFE_DE LA SECCION DE REGISTROS CONTABLES,P,0,04/03/19
980,JEFE_DE LA SECCION,JEFE_DE LA SECCION O UNIDAD DE COMPRA O PROVEEDURIA,P,0,04/03/19
981,JEFE_DE LA SECCION,JEFE_DE LA SECCION O UNIDAD DE PRESUPUESTO,P,0,04/03/19
982,JEFE_DE LA UNIDAD,JEFE_DE LA UNIDAD DE BIENES PATRIMONIALES,P,0,04/03/19
983,JEFE_DE LA UNIDAD,JEFE_DE LA UNIDAD INFORMATICA,P,1,04/03/19
984,JEFE_DE LABORATORIO,JEFE_DE LABORATORIO,P,0,04/03/19
985,JEFE_DE LAVANDERIA,JEFE_DE LAVANDERIA I,P,0,04/03/19
986,JEFE_DE LAVANDERIA,JEFE_DE LAVANDERIA II,P,0,04/03/19
987,JEFE_DE MANTENIMIENTO,JEFE_DE MANTENIMIENTO I,P,0,04/03/19
988,JEFE_DE MANTENIMIENTO,JEFE_DE MANTENIMIENTO II,P,0,04/03/19
989,JEFE_DE MICROFILM,JEFE_DE MICROFILM,P,0,04/03/19
990,JEFE_DE OPERADORES DE EQUIPOS DE COMPUTACION,JEFE_DE OPERADORES DE EQUIPOS DE COMPUTACION,P,0,04/03/19
991,JEFE_DE ORGANIZACION Y SISTEMAS ADMTVOS,JEFE_DE ORGANIZACION Y SISTEMAS ADMTVOS,P,0,04/03/19
992,JEFE_DE ORGANIZACIONES SOCIALES,JEFE_DE ORGANIZACIONES SOCIALES,P,0,04/03/19
993,JEFE_DE PERSONAL,JEFE_DE PERSONAL,P,0,04/03/19
994,JEFE_DE PLANIFICACION,JEFE_DE PLANIFICACION I,P,0,04/03/19
995,JEFE_DE PLANIFICACION,JEFE_DE PLANIFICACION II,P,0,04/03/19
996,JEFE_DE PLANIFICACION PROVINCIAL,JEFE_DE PLANIFICACION PROVINCIAL,P,0,04/03/19
997,JEFE_DE PLANIFICACION Y ADMINISTRACION,JEFE_DE PLANIFICACION Y ADMINISTRACION,P,0,04/03/19
998,JEFE_DE PRESUPUESTO,JEFE_DE PRESUPUESTO,P,0,04/03/19
999,JEFE_DE PROCESAMIENTO POSTAL,JEFE_DE PROCESAMIENTO POSTAL II,P,0,04/03/19
1000,JEFE_DE PRODUCCION,JEFE_DE PRODUCCION,P,0,04/03/19
1001,JEFE_DE PROGRAMACION DE SISTEMAS DE SOPORTE,JEFE_DE PROGRAMACION DE SISTEMAS DE SOPORTE,P,0,04/03/19
1002,JEFE_DE PROTECCION PRESIDENCIAL (SPI),JEFE_DE PROTECCION PRESIDENCIAL (SPI),P,0,04/03/19
1003,JEFE_DE RECLAMOS,JEFE_DE RECLAMOS,P,0,04/03/19
1004,JEFE_DE SECCION,JEFE_DE SECCION DE BIENES PATRIMONIALES,P,0,04/03/19
1005,JEFE_DE SECCION,JEFE_DE SECCION DE COOPERACION TECNICA NO REEMBOLSABLE,P,0,04/03/19
1006,JEFE_DE SECCION,JEFE_DE SECCION DE SERVICIOS ADMINISTRATIVOS,P,0,04/03/19
1007,JEFE_DE SECCION,JEFE_DE SECCION DE SERVICIOS TECNICOS,P,0,04/03/19
1008,JEFE_DE SECRETARIA DE ASUNTOS MUNICIPALES,JEFE_DE SECRETARIA DE ASUNTOS MUNICIPALES,P,1,04/03/19
1009,JEFE_DE SECRETARIA PROVINCIAL,JEFE_DE SECRETARIA PROVINCIAL,P,0,04/03/19
1010,JEFE_DE SEGURIDAD,JEFE_DE SEGURIDAD,P,0,04/03/19
1011,JEFE_DE SEGURIDAD,JEFE_DE SEGURIDAD I (SPI),P,0,04/03/19
1012,JEFE_DE SEGURIDAD,JEFE_DE SEGURIDAD II (SPI),P,0,04/03/19
1013,JEFE_DE SEGURIDAD,JEFE_DE SEGURIDAD III (SPI),P,0,04/03/19
1014,JEFE_DE SEGURIDAD,JEFE_DE SEGURIDAD IV SPI,P,0,04/03/19
1015,JEFE_DE SEGURIDAD Y AMBIENTE DE TRABAJO,JEFE_DE SEGURIDAD Y AMBIENTE DE TRABAJO,P,0,04/03/19
1016,JEFE_DE SISTEMATIZACION DE DATOS,JEFE_DE SISTEMATIZACION DE DATOS,P,0,04/03/19
1017,JEFE_DE TALLER,JEFE_DE TALLER,P,0,04/03/19
1018,JEFE_DE TRANSPORTE,JEFE_DE TRANSPORTE,P,0,04/03/19
1019,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE ACTIVIDADES ADMINISTRATIVAS,P,0,04/03/19
1020,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE ADMINISTRACION DE BASE DE DATOS,P,0,04/03/19
1021,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE ANALISIS ECONOMICO,P,0,04/03/19
1022,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE ASUNTOS JURMDICOS INTERNACIONALES,P,0,04/03/19
1023,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE COMPRAS I,P,0,04/03/19
1024,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE COMPRAS II,P,0,04/03/19
1025,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE COMUNICACIONES,P,0,04/03/19
1026,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE CONTABILIDAD I,P,0,04/03/19
1027,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE CONTABILIDAD II,P,0,04/03/19
1028,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE CORRESPONDENCIA,P,0,04/03/19
1029,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE DERECHO ADMINISTRATIVO,P,0,04/03/19
1030,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE ESTADISTICA,P,0,04/03/19
1031,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE FINANZAS,P,0,04/03/19
1032,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE GESTION DE RECURSOS DE CREDITO,P,0,04/03/19
1033,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE INFORMACISN Y ANALISIS ESTADISTICO,P,0,04/03/19
1034,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE INGENIERIA Y ARQUITECTURA,P,0,04/03/19
1035,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE INVESTIGACION PATRIMONIAL,P,0,04/03/19
1036,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE LITIGIOS INSTITUCIONALES,P,0,04/03/19
1037,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE MANTENIMIENTO E INFRAESTRUCTURA,P,0,04/03/19
1038,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE MEDIOS Y COMUNICACION SOCIAL,P,0,04/03/19
1039,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE OPERACIONES DEL TESORO,P,0,04/03/19
1040,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE REGISTRO Y CONTROL DE BIENES,P,0,04/03/19
1041,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE SEGUIMIENTO Y EVALUACION DE POLITIC,P,0,04/03/19
1042,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE SEGUIMIENTO Y EVALUACION TECNICA,P,0,04/03/19
1043,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE SERVICIOS FINANCIEROS (CUT),P,0,04/03/19
1044,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE SERVICIOS GENERALES,P,0,04/03/19
1045,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE SERVICIOS LEGISLATIVOS,P,0,04/03/19
1046,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE SOPORTE TECNICO,P,0,04/03/19
1047,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPARTAMENTO DE TESORERIA,P,0,04/03/19
1048,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPTO. DE ACTAS,P,0,04/03/19
1049,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPTO. DE DIGITALIZACION,P,0,04/03/19
1050,JEFE_DEL DEPARTAMENTO,JEFE_DEL DEPTO. DE SISTEMAS INFORMATICOS,P,0,04/03/19
1051,JEFE_PROVINCIAL,JEFE_PROVINCIAL DE DESARROLLO COMUNAL,P,1,04/03/19
1052,JEFE_PROYECTOS,JEFE_PROYECTOS E INSPECCION DE CONSTRUCCIONES,P,1,04/03/19
1053,JUEZ_COMARCAL,JUEZ_COMARCAL,P,1,04/03/19
1054,JUEZ_DE CIRCUITO ,JUEZ_DE CIRCUITO MIXTO,P,1,04/03/19
1055,JUEZ_DE CIRCUITO ,"JUEZ_DE CIRCUITO, RAMO CIVIL",P,1,04/03/19
1056,JUEZ_DE CIRCUITO ,"JUEZ_DE CIRCUITO, RAMO PENAL",P,1,04/03/19
1057,JUEZ_DE ,JUEZ_DE CUMPLIMIENTO SISTEMA PENAL ACUSATORIO,P,1,04/03/19
1058,JUEZ_DE ,JUEZ_DE GARANTIAS,P,1,04/03/19
1059,JUEZ_DE ,JUEZ_DE JUICIO ORAL,P,1,04/03/19
1060,JUEZ_DE ,JUEZ_DE TRIBUNAL MARITIMO,P,1,04/03/19
1061,JUEZ_EJECUTOR,JUEZ_EJECUTOR,P,1,04/03/19
1062,JUEZ_MUNICIPAL,JUEZ_MUNICIPAL DE FAMILIA,P,1,04/03/19
1063,JUEZ_MUNICIPAL,JUEZ_MUNICIPAL MIXTO,P,1,04/03/19
1064,JUEZ_MUNICIPAL,"JUEZ_MUNICIPAL, RAMO CIVIL",P,1,04/03/19
1065,JUEZ_MUNICIPAL,"JUEZ_MUNICIPAL, RAMO PENAL",P,1,04/03/19
