jobs_id;job_position;job_title;PEP;PEP2;date_record;cluster
2026;JEFE_DE SECCION;JEFE_DE SECCION III;;0;01/12/19;2
2027;JEFE_DE SEGURIDAD INDUSTRIAL;JEFE_DE SEGURIDAD INDUSTRIAL;;0;01/12/19;2
2028;JEFE_DE SEGURIDAD Y COMUNICACION;JEFE_DE SEGURIDAD Y COMUNICACION;;0;01/12/19;2
2029;JEFE_DE SERVICIOS GENERALES;JEFE_DE SERVICIOS GENERALES I;;0;01/12/19;2
2030;JEFE_DE SIST. Y METODOS CONTABLES;JEFE_DE SIST. Y METODOS CONTABLES;;0;01/12/19;1
2031;JEFE_DE TESORERIA;JEFE_DE TESORERIA;;0;01/12/19;2
2032;JEFE_DE TRABAJADOR MANUAL;JEFE_DE TRABAJADOR MANUAL I;;0;01/12/19;2
2033;JEFE_DE TRABAJADOR MANUAL;JEFE_DE TRABAJADOR MANUAL II;;0;01/12/19;2
2034;JEFE_DE TRANSPORTE;JEFE_DE TRANSPORTE I;;0;01/12/19;2
2035;JEFE_DE TRANSPORTE;JEFE_DE TRANSPORTE II;;0;01/12/19;2
2036;JEFE_DEL DEPTO. DE ALMACEN;JEFE_DEL DEPTO. DE ALMACEN;;0;01/12/19;2
2037;JEFE_DEL DEPTO. DE BIOMEDICA;JEFE_DEL DEPTO. DE BIOMEDICA;;0;01/12/19;2
2038;JEFE_DEL DEPTO. DE PRENSA;JEFE_DEL DEPTO. DE PRENSA;;0;01/12/19;2
2039;JEFE_DEPTO. BIOMEDICA PMA. Y COLON;JEFE_DEPTO. BIOMEDICA PMA. Y COLON;;0;01/12/19;2
2040;JEFE_DEPTO. DE CAPACITACION;JEFE_DEPTO. DE CAPACITACION;;0;01/12/19;2
2041;JEFE_DEPTO. DE CENTRO DE DATOS;JEFE_DEPTO. DE CENTRO DE DATOS;;0;01/12/19;2
2042;JEFE_DEPTO. DE COMUNICACIONES;JEFE_DEPTO. DE COMUNICACIONES;;0;01/12/19;2
2043;JEFE_DEPTO. DE CONTROL DE BIENES;JEFE_DEPTO. DE CONTROL DE BIENES;;0;01/12/19;2
2044;JEFE_DEPTO. DE SOPORTE TECNICO;JEFE_DEPTO. DE SOPORTE TECNICO;;0;01/12/19;2
2045;JEFE_DEPTO. DESARROLLO DE SISTEMAS;JEFE_DEPTO. DESARROLLO DE SISTEMAS;;0;01/12/19;2
2046;JEFE_DEPTO. MEDICION Y EVALUACION;JEFE_DEPTO. MEDICION Y EVALUACION;;0;01/12/19;2
2047;JEFE_DEPTO. PAGO EMPL. Y OTROS DER.;JEFE_DEPTO. PAGO EMPL. Y OTROS DER.;;0;01/12/19;2
2048;JEFE_DEPTO. PLANIF. Y EVAL. EDUCAT.;JEFE_DEPTO. PLANIF. Y EVAL. EDUCAT.;;0;01/12/19;2
2049;JEFE_DEPTO. SEGURIDAD INFORMATICA;JEFE_DEPTO. SEGURIDAD INFORMATICA;;0;01/12/19;2
2050;JEFE_DEPTO. SISTEMAS ADMVOS Y FINAN;JEFE_DEPTO. SISTEMAS ADMVOS Y FINAN;;0;01/12/19;2
2051;JEFE_DEPTO. TECN. E INNOV. EDUCAT.;JEFE_DEPTO. TECN. E INNOV. EDUCAT.;;0;01/12/19;2
2052;JEFE_DEPTO.ATENCION ASEG.PREST.ECON;JEFE_DEPTO.ATENCION ASEG.PREST.ECON;;0;01/12/19;2
2053;JEFE_DEPTO.PROC.SALUD Y GEST. CALID;JEFE_DEPTO.PROC.SALUD Y GEST. CALID;;0;01/12/19;2
2054;JEFE_DEPTO.PROCESOS ADMVOS Y FINAN.;JEFE_DEPTO.PROCESOS ADMVOS Y FINAN.;;0;01/12/19;2
2055;JEFE_LOCAL DE CONTABILIDAD;JEFE_LOCAL DE CONTABILIDAD;;0;01/12/19;2
2056;JEFE_PROCESOS PREST.ECON. E INGRESO;JEFE_PROCESOS PREST.ECON. E INGRESO;;0;01/12/19;2
2057;JEFE_REGIONAL DE CONTABILIDAD;JEFE_REGIONAL DE CONTABILIDAD;;0;01/12/19;2
2058;JEFE/OPER.DE_CILINDROS DE GASES MED;JEFE/OPER.DE_CILINDROS DE GASES MED;;0;01/12/19;2
2059;LABORATORISTA_CLINICO;LABORATORISTA_CLINICO A;;0;01/12/19;2
2060;LABORATORISTA_CLINICO;LABORATORISTA_CLINICO XI;;0;01/12/19;1
2061;MAESTRA_DE PARVULOS;MAESTRA_DE PARVULOS;;0;01/12/19;2
2062;MAESTRA_ESPECIALIZADA;MAESTRA_ESPECIALIZADA;;0;01/12/19;2
2063;MAESTRO_DE OBRA;MAESTRO_DE OBRA;;0;01/12/19;2
2064;MECANICO_AUTOMOTRIZ;MECANICO_AUTOMOTRIZ;;0;01/12/19;2
2065;MECANICO_DE MANTENIMIENTO;MECANICO_DE MANTENIMIENTO;;0;01/12/19;2
2066;MEDICO_ESPECIALISTA;MEDICO_ESPECIALISTA I;;0;01/12/19;99
2067;MEDICO_ESPECIALISTA;MEDICO_ESPECIALISTA II;;0;01/12/19;1
2068;MEDICO_ESPECIALISTA;MEDICO_ESPECIALISTA III;;0;01/12/19;2
2069;MEDICO_ESPECIALISTA INSTITUC.;MEDICO_ESPECIALISTA INSTITUC. I;;0;01/12/19;99
2070;MEDICO_ESPECIALISTA INSTITUC.;MEDICO_ESPECIALISTA INSTITUC. II;;0;01/12/19;2
2071;MEDICO_ESPECIALISTA INSTITUC.;MEDICO_ESPECIALISTA INSTITUC. III;;0;01/12/19;2
2072;MEDICO_GENERAL;MEDICO_GENERAL I;;0;01/12/19;99
2073;MEDICO_GENERAL;MEDICO_GENERAL II;;0;01/12/19;1
2074;MEDICO_GENERAL;MEDICO_GENERAL III;;0;01/12/19;2
2075;MEDICO_GENERAL INSTITUCIONAL;MEDICO_GENERAL INSTITUCIONAL I;;0;01/12/19;99
2076;MEDICO_GENERAL INSTITUCIONAL;MEDICO_GENERAL INSTITUCIONAL II;;0;01/12/19;1
2077;MEDICO_GENERAL INSTITUCIONAL;MEDICO_GENERAL INSTITUCIONAL III;;0;01/12/19;2
2078;MEDICO_GENERAL;MEDICO_GENERAL IV;;0;01/12/19;2
2079;MEDICO_GENERAL;MEDICO_GENERAL V;;0;01/12/19;2
2080;MEDICO_GENERAL;MEDICO_GENERAL VI;;0;01/12/19;2
2081;MEDICO_INTERNO;MEDICO_INTERNO I;;0;01/12/19;2
2082;MEDICO_INTERNO;MEDICO_INTERNO II;;0;01/12/19;2
2083;MEDICO_RESIDENTE;MEDICO_RESIDENTE I;;0;01/12/19;2
2084;MEDICO_RESIDENTE;MEDICO_RESIDENTE II;;0;01/12/19;2
2085;MEDICO_RESIDENTE;MEDICO_RESIDENTE III;;0;01/12/19;2
2086;MEDICO_RESIDENTE;MEDICO_RESIDENTE IV;;0;01/12/19;2
2087;MENSAJERO;MENSAJERO_I;;0;01/12/19;2
2088;MENSAJERO;MENSAJERO_II;;0;01/12/19;2
2089;NEUROPSICOLOGO_CLINICO;NEUROPSICOLOGO_CLINICO;;0;01/12/19;2
2090;NUTRICIONISTA_DIETISTA;NUTRICIONISTA_DIETISTA I;;0;01/12/19;2
2091;NUTRICIONISTA_DIETISTA;NUTRICIONISTA_DIETISTA II;;0;01/12/19;2
2092;NUTRICIONISTA_DIETISTA;NUTRICIONISTA_DIETISTA III;;0;01/12/19;2
2093;NUTRICIONISTA_DIETISTA;NUTRICIONISTA_DIETISTA IV;;0;01/12/19;2
2094;NUTRICIONISTA_DIETISTA;NUTRICIONISTA_DIETISTA IX;;0;01/12/19;1
2095;NUTRICIONISTA_DIETISTA;NUTRICIONISTA_DIETISTA V;;0;01/12/19;2
2096;NUTRICIONISTA_DIETISTA;NUTRICIONISTA_DIETISTA VI;;0;01/12/19;2
2097;NUTRICIONISTA_DIETISTA;NUTRICIONISTA_DIETISTA VII;;0;01/12/19;2
2098;ODONTOLOGO;ODONTOLOGO_I;;0;01/12/19;99
2099;ODONTOLOGO;ODONTOLOGO_II;;0;01/12/19;1
2100;ODONTOLOGO;ODONTOLOGO_III;;0;01/12/19;2
2101;ODONTOLOGO_INSTITUCIONAL;ODONTOLOGO_INSTITUCIONAL I;;0;01/12/19;99
2102;ODONTOLOGO_INSTITUCIONAL;ODONTOLOGO_INSTITUCIONAL III;;0;01/12/19;2
2103;ODONTOLOGO_INSTITUCIONAL;ODONTOLOGO_INSTITUCIONAL IV;;0;01/12/19;2
2104;ODONTOLOGO_INTERNO;ODONTOLOGO_INTERNO I;;0;01/12/19;2
2105;ODONTOLOGO;ODONTOLOGO_IV;;0;01/12/19;2
2106;OFICIAL_ATENCION AL ASEGURADO;OFICIAL_ATENCION AL ASEGURADO;;0;01/12/19;2
2107;OFICIAL_DE ATENCION AL CLIENTE;OFICIAL_DE ATENCION AL CLIENTE;;0;01/12/19;2
2108;OFICIAL_DE CALC.PENSIONES SUBSIDIOS;OFICIAL_DE CALC.PENSIONES SUBSIDIOS;;0;01/12/19;2
2109;OFICIAL_DE COSTO;OFICIAL_DE COSTO I;;0;01/12/19;2
2110;OFICIAL_DE COSTO;OFICIAL_DE COSTO II;;0;01/12/19;2
2111;OFICIAL_DE COSTO;OFICIAL_DE COSTO III;;0;01/12/19;2
2112;OFICIAL_DE DESCUENTO;OFICIAL_DE DESCUENTO;;0;01/12/19;2
2113;OFICIAL_DE INF Y DIVULGACION;OFICIAL_DE INF Y DIVULGACION I;;0;01/12/19;2
2114;OFICIAL_DE INF Y DIVULGACION;OFICIAL_DE INF Y DIVULGACION II;;0;01/12/19;2
2115;OFICIAL_DE INF Y DIVULGACION;OFICIAL_DE INF Y DIVULGACION III;;0;01/12/19;2
2116;OFICIAL_DE ORIENTACION;OFICIAL_DE ORIENTACION;;0;01/12/19;2
2117;OFICIAL_DE PERSONAL;OFICIAL_DE PERSONAL I;;0;01/12/19;2
2118;OFICIAL_DE PERSONAL;OFICIAL_DE PERSONAL II;;0;01/12/19;2
2119;OFICIAL_DE PERSONAL;OFICIAL_DE PERSONAL III;;0;01/12/19;2
2120;OFICIAL_DE PLANILLAS;OFICIAL_DE PLANILLAS;;0;01/12/19;2
2121;OFICIAL_DE QUEJAS;OFICIAL_DE QUEJAS;;0;01/12/19;2
2122;OFICIAL_DE VALORES;OFICIAL_DE VALORES;;0;01/12/19;2
2123;OPERADOR_ASIST. SERV. ASEG.;OPERADOR_ASIST. SERV. ASEG. I;;0;01/12/19;2
2124;OPERADOR_ASIST. SERV. ASEG.;OPERADOR_ASIST. SERV. ASEG. II;;0;01/12/19;2
2125;OPERADOR_DE CENTRIFUGA;OPERADOR_DE CENTRIFUGA;;0;01/12/19;2
2126;OPERADOR_DE CILINDROS DE GASES MED.;OPERADOR_DE CILINDROS DE GASES MED.;;0;01/12/19;2
2127;OPERADOR_DE EQUIPO PERIFERICO;OPERADOR_DE EQUIPO PERIFERICO;;0;01/12/19;2
2128;OPERADOR_DE KARDEX;OPERADOR_DE KARDEX;;0;01/12/19;2
2129;OPERADOR_DE MAQ REPRODUCTORA;OPERADOR_DE MAQ REPRODUCTORA I;;0;01/12/19;2
2130;OPERADOR_DE MAQ REPRODUCTORA;OPERADOR_DE MAQ REPRODUCTORA II;;0;01/12/19;2
2131;OPERADOR_DE METALES Y VIDRIOS;OPERADOR_DE METALES Y VIDRIOS;;0;01/12/19;2
2132;OPERADOR_DE TERMINAL DE COMPUTADORA;OPERADOR_DE TERMINAL DE COMPUTADORA;;0;01/12/19;2
2133;OPTOMETRISTA;OPTOMETRISTA_I;;0;01/12/19;1
2134;OPTOMETRISTA;OPTOMETRISTA_II;;0;01/12/19;2
2135;OPTOMETRISTA;OPTOMETRISTA_III;;0;01/12/19;2
2136;OPTOMETRISTA;OPTOMETRISTA_V;;0;01/12/19;2
2137;OPTOMETRISTA;OPTOMETRISTA_VI;;0;01/12/19;2
2138;PERFUSIONISTA_CARDIOV.Y ASIST.CIRC.;PERFUSIONISTA_CARDIOV.Y ASIST.CIRC.;;0;01/12/19;2
2139;PINTOR;PINTOR;;0;01/12/19;2
2140;PLANIF._Y GESTOR DE LA CAPACITACION;PLANIF._Y GESTOR DE LA CAPACITACION I;;0;01/12/19;2
2141;PLANIF._Y GESTOR DE LA CAPACITACION;PLANIF._Y GESTOR DE LA CAPACITACION II;;0;01/12/19;2
2142;PLANIFICADOR_ DE SEG SOCIAL;PLANIFICADOR_ DE SEG SOCIAL I;;0;01/12/19;2
2143;PLANIFICADOR_ DE SEG SOCIAL;PLANIFICADOR_ DE SEG SOCIAL II;;0;01/12/19;2
2144;PLANIFICADOR_ DE SEG SOCIAL;PLANIFICADOR_ DE SEG SOCIAL III;;0;01/12/19;2
2145;PRENSISTA;PRENSISTA;;0;01/12/19;2
2146;PROGRAMADOR_DE COMPUTADORA;PROGRAMADOR_DE COMPUTADORA III;;0;01/12/19;2
2147;PROGRAMADOR_DE SISTEMAS;PROGRAMADOR_DE SISTEMAS;;0;01/12/19;1
2148;PROTESISTA_ORTESISTA;PROTESISTA_ORTESISTA I;;0;01/12/19;2
2149;PROTESISTA_ORTESISTA;PROTESISTA_ORTESISTA VI;;0;01/12/19;2
2150;PSICOLOGO_CLINICO;PSICOLOGO_CLINICO V;;0;01/12/19;2
2151;QUIMICO_PROG. DE SALUD OCUPACIONAL;QUIMICO_PROG. DE SALUD OCUPACIONAL;;0;01/12/19;2
2152;REPOSTERO;REPOSTERO;;0;01/12/19;2
2153;REVISOR_DE MATERIALES COMPUTABLE;REVISOR_DE MATERIALES COMPUTABLE II;;0;01/12/19;2
2154;REVISOR_DE MATERIALES COMPUTABLE;REVISOR_DE MATERIALES COMPUTABLE III;;0;01/12/19;2
2155;ROTULADORA;ROTULADORA;;0;01/12/19;2
2156;SECRETARIA_JUDICIAL;SECRETARIA_JUDICIAL;;0;01/12/19;2
2157;SECRETARIA_MEDICA;SECRETARIA_MEDICA II;;0;01/12/19;2
2158;SECRETARIA_MEDICA;SECRETARIA_MEDICA III;;0;01/12/19;2
2159;SOLDADOR;SOLDADOR;;0;01/12/19;2
2160;SUBADMINISTRADOR;SUBADMINISTRADOR;;0;01/12/19;2
2161;SUBADMINISTRADOR_DE HOSPITAL;SUBADMINISTRADOR_DE HOSPITAL;P;1;01/12/19;2
2162;SUBAGENTE_ADMINISTRATIVO;SUBAGENTE_ADMINISTRATIVO;P;1;01/12/19;2
2163;SUBDIR._NAL.;SUBDIR._DE COMPRAS Y ABASTOS;P;1;01/12/19;1
2164;SUBDIR._NAL.;SUBDIR._NAL. ASES. LEGAL ASUNT EXT.;P;1;01/12/19;2
2165;SUBDIR._NAL.;SUBDIR._NAL. ATENCION AL ASEGURADO;P;1;01/12/19;2
2166;SUBDIR._NAL.;SUBDIR._NAL. DE AUDITORIA EXTERNA;P;1;01/12/19;99
2167;SUBDIR._NAL.;SUBDIR._NAL. DE AUDITORIA INTERNA;P;1;01/12/19;1
2168;SUBDIR._NAL.;SUBDIR._NAL. DE COMUNICACIONES;P;1;01/12/19;1
2169;SUBDIR._NAL.;SUBDIR._NAL. DE EDUCACION;P;1;01/12/19;1
2170;SUBDIR._NAL.;SUBDIR._NAL. DE GESTION ADMVA.;P;1;01/12/19;1
2171;SUBDIR._NAL.;SUBDIR._NAL. DE INFORMATICA;P;1;01/12/19;2
2172;SUBDIR._NAL.;SUBDIR._NAL. DE INGRESOS;P;1;01/12/19;1
2173;SUBDIR._NAL.;SUBDIR._NAL. DE INNOVACION;P;1;01/12/19;1
2174;SUBDIR._NAL.;SUBDIR._NAL. DE LOGISTICA;P;1;01/12/19;99
2175;SUBDIR._NAL.;SUBDIR._NAL. DE PREST. ECON. ADMON.;P;1;01/12/19;1
2176;SUBDIR._NAL.;SUBDIR._NAL. DE PREST. ECON. OPERAC;P;1;01/12/19;1
2177;SUBDIR._NAL.;SUBDIR._NAL. DE RECURSOS HUMANOS;P;1;01/12/19;2
2178;SUBDIRECTOR_GENERAL;SUBDIRECTOR_GENERAL;P;1;01/12/19;99
2179;SUBJEFE_BIENESTAR LABORAL Y SOCIAL;SUBJEFE_BIENESTAR LABORAL Y SOCIAL;;0;01/12/19;2
2180;SUBJEFE_CLASIF.Y REMUN. DE PUESTOS;SUBJEFE_CLASIF.Y REMUN. DE PUESTOS;;0;01/12/19;2
2181;SUBJEFE_DE ALMACEN;SUBJEFE_DE ALMACEN;;0;01/12/19;2
2182;SUBJEFE_DE APREMIO Y COBRO;SUBJEFE_DE APREMIO Y COBRO;;0;01/12/19;99
2183;SUBJEFE_DE ARCHIVOS GENERALES;SUBJEFE_DE ARCHIVOS GENERALES;;0;01/12/19;2
2184;SUBJEFE_DE ASEO HOSPITALARIO;SUBJEFE_DE ASEO HOSPITALARIO;;0;01/12/19;2
2185;SUBJEFE_DE COMPRAS;SUBJEFE_DE COMPRAS;;0;01/12/19;2
2186;SUBJEFE_DE CONTABILIDAD;SUBJEFE_DE CONTABILIDAD;;0;01/12/19;2
2187;SUBJEFE_DE DIV. Y REL. PUBLICAS;SUBJEFE_DE DIV. Y REL. PUBLICAS;;0;01/12/19;2
2188;SUBJEFE_DE ELECTRICIDAD;SUBJEFE_DE ELECTRICIDAD;;0;01/12/19;2
2189;SUBJEFE_DE IMPRENTA;SUBJEFE_DE IMPRENTA;;0;01/12/19;2
2190;SUBJEFE_DE INF. Y COMUNICACION;SUBJEFE_DE INF. Y COMUNICACION;;0;01/12/19;2
2191;SUBJEFE_DE INSCRIP. DE EMPLEADORES;SUBJEFE_DE INSCRIP. DE EMPLEADORES;;0;01/12/19;2
2192;SUBJEFE_DE INVESTIG. DE INGRESOS;SUBJEFE_DE INVESTIG. DE INGRESOS;;0;01/12/19;2
2193;SUBJEFE_DE MANTENIMIENTO;SUBJEFE_DE MANTENIMIENTO;;0;01/12/19;2
2194;SUBJEFE_DE ORIENTACION;SUBJEFE_DE ORIENTACION;;0;01/12/19;2
2195;SUBJEFE_DE PAGO A EMPL.Y OTROS DER.;SUBJEFE_DE PAGO A EMPL.Y OTROS DER.;;0;01/12/19;2
2196;SUBJEFE_DE PENSIONES Y SUBSIDIOS;SUBJEFE_DE PENSIONES Y SUBSIDIOS;;0;01/12/19;2
2197;SUBJEFE_DE PRESTAMOS HIPOTECARIOS;SUBJEFE_DE PRESTAMOS HIPOTECARIOS;;0;01/12/19;99
2198;SUBJEFE_DE PRESUPUESTO;SUBJEFE_DE PRESUPUESTO;;0;01/12/19;1
2199;SUBJEFE_DE RECAUDACION Y TESORERIA;SUBJEFE_DE RECAUDACION Y TESORERIA;;0;01/12/19;2
2200;SUBJEFE_DE TRANSPORTE;SUBJEFE_DE TRANSPORTE;;0;01/12/19;2
2201;SUBJEFE_FONDO COMPLEM., FID. Y CALC;SUBJEFE_FONDO COMPLEM., FID. Y CALC;;0;01/12/19;2
2202;SUBJEFE_ING.CAMBIOS Y SEPARACIONES;SUBJEFE_ING.CAMBIOS Y SEPARACIONES;;0;01/12/19;2
2203;SUBJEFE_PAGO PENS., JUB. Y OTRO DER;SUBJEFE_PAGO PENS., JUB. Y OTRO DER;;0;01/12/19;2
2204;SUBSECRETARIO_GENERAL;SUBSECRETARIO_GENERAL;;0;01/12/19;2
2205;SUPERV._DE ASEO HOSPITALARIO;SUPERV._DE ASEO HOSPITALARIO;;0;01/12/19;2
2206;SUPERV._DE ATENCION AL ASEGURADO;SUPERV._DE ATENCION AL ASEGURADO;;0;01/12/19;2
2207;SUPERV._DE ATENCION AL CLIENTE;SUPERV._DE ATENCION AL CLIENTE;;0;01/12/19;2
2208;SUPERV._DE COSTURA;SUPERV._DE COSTURA;;0;01/12/19;2
2209;SUPERV._DE LAVANDERIA;SUPERV._DE LAVANDERIA;;0;01/12/19;2
2210;SUPERV._DE MANTENIMIENTO;SUPERV._DE MANTENIMIENTO;;0;01/12/19;2
2211;SUPERV._DE MECANICA AUTOMOTRIZ;SUPERV._DE MECANICA AUTOMOTRIZ;;0;01/12/19;2
2212;SUPERV._DE ORIENTACION;SUPERV._DE ORIENTACION;;0;01/12/19;2
2213;SUPERV._DE TRABAJADOR MANUAL;SUPERV._DE TRABAJADOR MANUAL;;0;01/12/19;2
2214;SUPERV._INST. CONTABILIDAD;SUPERV._INST. CONTABILIDAD;;0;01/12/19;2
2215;SUPERV._OPER. CIL. DE GASES MEDICOS;SUPERV._OPER. CIL. DE GASES MEDICOS;;0;01/12/19;2
2216;SUPERV.CULTIVO,_ORNATO Y FUMIGACION;SUPERV.CULTIVO,_ORNATO Y FUMIGACION;;0;01/12/19;2
2217;SUPERVISOR_DE AUDITORIA;SUPERVISOR_DE AUDITORIA;;0;01/12/19;2
2218;SUPERVISOR_DE CAJERO;SUPERVISOR_DE CAJERO I;;0;01/12/19;2
2219;SUPERVISOR_DE CAJERO;SUPERVISOR_DE CAJERO II;;0;01/12/19;2
2220;TEC._ASIST. LAB. CLINICO SANITARIO;TEC._ASIST. LAB. CLINICO SANITARIO I;;0;01/12/19;2
2221;TEC._ASIST. LAB. CLINICO SANITARIO;TEC._ASIST. LAB. CLINICO SANITARIO II;;0;01/12/19;2
2222;TEC._ASIST. LAB. CLINICO SANITARIO;TEC._ASIST. LAB. CLINICO SANITARIO III;;0;01/12/19;2
2223;TEC._ASIST. LAB. CLINICO SANITARIO;TEC._ASIST. LAB. CLINICO SANITARIO IV;;0;01/12/19;2
2224;TEC._ASIST. LAB. CLINICO SANITARIO;TEC._ASIST. LAB. CLINICO SANITARIO IX;;0;01/12/19;2
2225;TEC._ASIST. LAB. CLINICO SANITARIO;TEC._ASIST. LAB. CLINICO SANITARIO V;;0;01/12/19;2
2226;TEC._ASIST. LAB. CLINICO SANITARIO;TEC._ASIST. LAB. CLINICO SANITARIO VI;;0;01/12/19;2
2227;TEC._ASIST. LAB. CLINICO SANITARIO;TEC._ASIST. LAB. CLINICO SANITARIO VII;;0;01/12/19;2
2228;TEC._ASIST. LAB. CLINICO SANITARIO;TEC._ASIST. LAB. CLINICO SANITARIO VIII;;0;01/12/19;2
2229;TEC._ASIST. LAB. CLINICO SANITARIO;TEC._ASIST. LAB. CLINICO SANITARIO X;;0;01/12/19;2
2230;TEC._ASIST. LAB. CLINICO SANITARIO;TEC._ASIST. LAB. CLINICO SANITARIO XI;;0;01/12/19;2
2231;TEC._ASIST. LAB. CLINICO SANITARIO;TEC._ASIST. LAB. CLINICO SANITARIO XII;;0;01/12/19;2
2232;TEC._ASIST. LAB. CLINICO SANITARIO;TEC._ASIST. LAB. CLINICO SANITARIO XIII;;0;01/12/19;99
2233;TEC._ASIST. LAB. CLINICO SANITARIO;TEC._ASIST. LAB. CLINICO SANITARIO XIV;;0;01/12/19;99
2234;TEC._EN ASIST. ODONTOLOGICA;TEC._EN ASIST. ODONTOLOGICA;;0;01/12/19;2
2235;TEC._EN ELECTROENCEFALOGRAFIA;TEC._EN ELECTROENCEFALOGRAFIA;;0;01/12/19;99
2236;TEC._EN RAD. MED.;TEC._EN RAD. MED. VI;;0;01/12/19;2
2237;TEC._EN SALUD OCUPACIONAL;TEC._EN SALUD OCUPACIONAL;;0;01/12/19;2
2238;TEC._EVAL. GEST. Y VIG. EQ. MEDIC.;TEC._EVAL. GEST. Y VIG. EQ. MEDIC.;;0;01/12/19;2
2239;TEC.DE_MANT.DE EQ.DE COMUNICAC.JEFE;TEC.DE_MANT.DE EQ.DE COMUNICAC.JEFE;;0;01/12/19;2
2240;TECNICO_DE URGENCIAS MEDICAS;TECNICO_DE URGENCIAS MEDICAS;;0;01/12/19;2
2241;TECNICO_EN ASISTENCIA ODONTOLOGICA;TECNICO_EN ASISTENCIA ODONTOLOGICA;;0;01/12/19;2
2242;TECNICO_EN BIOMEDICA;TECNICO_EN BIOMEDICA I;;0;01/12/19;2
2243;TECNICO_EN BIOMEDICA;TECNICO_EN BIOMEDICA II;;0;01/12/19;2
2244;TECNICO_EN ENFERMERIA;TECNICO_EN ENFERMERIA;;0;01/12/19;2
2245;TECNICO_EN ENFERMERIA;TECNICO_EN ENFERMERIA I;;0;01/12/19;2
2246;TECNICO_EN ENFERMERIA;TECNICO_EN ENFERMERIA II;;0;01/12/19;99
2247;TECNICO_EN FARMACIA;TECNICO_EN FARMACIA;;0;01/12/19;2
2248;TECNICO_EN GENETICA;TECNICO_EN GENETICA;;0;01/12/19;2
2249;TECNICO_EN HEMODINAMICA;TECNICO_EN HEMODINAMICA;;0;01/12/19;2
2250;TECNICO_EN MEDICINA NUCLEAR;TECNICO_EN MEDICINA NUCLEAR;;0;01/12/19;2
2251;TECNICO_EN NEUROFISIOLOGIA;TECNICO_EN NEUROFISIOLOGIA;;0;01/12/19;2
2252;TECNICO_EN ORTOPEDIA;TECNICO_EN ORTOPEDIA I;;0;01/12/19;2
2253;TECNICO_EN ORTOPEDIA;TECNICO_EN ORTOPEDIA II;;0;01/12/19;2
2254;TECNICO_EN SALUD RADIOLOGICA;TECNICO_EN SALUD RADIOLOGICA;;0;01/12/19;2
2255;TECNICO_EN URODINAMIA;TECNICO_EN URODINAMIA;;0;01/12/19;2
2256;TECNICO_MAT.EQPO. COMUNICACION;TECNICO_MAT.EQPO. COMUNICACION;;0;01/12/19;2
2257;TECNICO_ORTOPTISTA;TECNICO_ORTOPTISTA;;0;01/12/19;2
2258;TECNICO_QUIRURGICO;TECNICO_QUIRURGICO;;0;01/12/19;2
2259;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES I II;;0;01/12/19;2
2260;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES I I;;0;01/12/19;99
2261;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES I III;;0;01/12/19;2
2262;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES I IV;;0;01/12/19;2
2263;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES I IX;;0;01/12/19;2
2264;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES I V;;0;01/12/19;2
2265;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES I VI;;0;01/12/19;2
2266;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES I VII;;0;01/12/19;2
2267;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES I VIII;;0;01/12/19;2
2268;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES II I;;0;01/12/19;2
2269;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES II II;;0;01/12/19;2
2270;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES II III;;0;01/12/19;2
2271;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES II IV;;0;01/12/19;99
2272;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES II IX;;0;01/12/19;99
2273;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES II V;;0;01/12/19;2
2274;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES II VI;;0;01/12/19;2
2275;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES II VII;;0;01/12/19;2
2276;TECNOLOGO_EN RADIOLOG E IMAGENES;TECNOLOGO_EN RADIOLOG E IMAGENES II VIII;;0;01/12/19;2
