tariff_code,product_name
7110210000,- - En bruto o en polvo
7110290000,- - Los demás
7110310000,- - En bruto o en polvo
7110390000,- - Los demás
7110410000,- - En bruto o en polvo
7110490000,- - Los demás
7111000000,"CHAPADO (PLAQUE) DE PLATINO SOBRE METAL COMUN, PLATA U ORO, EN BRUTO O SEMILABRADO"
7112300000,- Cenizas que contengan metal precioso o compuestos de metal precioso
7112910000,"- - De oro o de chapado (plaqué) de oro, excepto las barreduras que contengan otro metal precioso"
7112920000,"- - De platino o de chapado (plaqué) de platino, excepto las barreduras que contengan otro metal precioso"
7112990000,- - Los demás
7113110000,"- - De plata, incluso revestida o chapada de otro metal precioso (plaqué)"
7113190000,"- - De los demás metales preciosos, incluso revestidos o chapados de metal precioso (plaqué)"
7113200000,- De chapado de metal precioso (plaqué) sobre metal común
7114110000,"- - De plata, incluso revestida o chapada de otro metal precioso (plaqué)"
7114190000,"- - De los demás metales preciosos, incluso revestidos o chapados de metal precioso (plaqué)"
7114200000,- De chapado de metal precioso (plaqué) sobre metal común
7115100000,- Catalizadores de platino en forma de tela o enrejado
7115900000,- Las demás
7116100000,- De perlas finas (naturales) o cultivadas
7116200000,"- De piedras preciosas o semipreciosas (naturales, sintéticas o reconstituidas)"
7117110000,- - Gemelos y pasadores similares
7117190000,- - Las demás
7117900000,- Las demás
7118100000,"- Monedas sin curso legal, excepto las de oro"
7118900000,- Las demás
7201100000,- Fundición en bruto sin alear con un contenido de fósforo inferior o igual al 0.5% en peso
7201200000,- Fundición en bruto sin alear con un contenido de fósforo superior al 0.5% en peso
7201500000,- Fundición en bruto aleada; fundición especular
7202110000,- - Con un contenido de carbono superior al 2% en peso
7202190000,- - Los demás
7202210000,- - Con un contenido de silicio superior al 55% en peso
7202290000,- - Los demás
7202300000,- Ferro-sílico-manganeso
7202410000,- - Con un contenido de carbono superior al 4% en peso
7202490000,- - Los demás
7202500000,- Ferro-sílico-cromo
7202600000,- Ferroníquel
7202700000,- Ferromolibdeno
7202800000,- Ferrovolframio y ferro-sílico-volframio
7202910000,- - Ferrotitanio y ferro-sílico-titanio
7202920000,- - Ferrovanadio
7202930000,- - Ferroniobio
7202990000,- - Las demás
7203100000,- Productos férreos obtenidos por reducción directa de minerales de hierro
7203900000,- Los demás
7204100000,"- Desperdicios y desechos, de fundición"
7204210000,- - De acero inoxidable
7204290000,- - Los demás
7204300000,"- Desperdicios y desechos, de hierro o acero estañados"
7204410000,"- - Torneaduras, virutas, esquirlas, limaduras (de amolado, aserrado, limado) y recortes de estampado o de corte, incluso en paquetes"
7204490000,- - Los demás
7204500000,- Lingotes de chatarra
7205100000,- Granallas
7205210000,- - De aceros aleados
7205290000,- - Los demás
7206100000,- Lingotes
7206900000,- Las demás
7207110000,"- - De sección transversal cuadrada o rectangular, cuya anchura sea inferior al doble del espesor"
7207120000,"- - Los demás, de sección transversal rectangular"
7207190000,- - Los demás
7207200000,- Con un contenido de carbono superior o igual al 0.25% en peso
7208100000,"- Enrollados, simplemente laminados en caliente, con motivos en relieve"
7208250000,- - De espesor superior o igual a 4.75 mm
7208260000,- - De espesor superior o igual a 3 mm pero inferior a 4.75 mm
7208270000,- - De espesor inferior a 3 mm
7208360000,- - De espesor superior a 10 mm
7208370000,- - De espesor superior o igual a 4.75 mm pero inferior o igual a 10 mm
7208380000,- - De espesor superior o igual a 3 mm pero inferior a 4.75 mm
7208390000,- - De espesor inferior a 3 mm
7208400000,"- Sin enrollar, simplemente laminados en caliente, con motivos en relieve"
7208510000,- - De espesor superior a 10 mm
7208520000,- - De espesor superior o igual a 4.75 mm pero inferior o igual a 10 mm
7208530000,- - De espesor superior o igual a 3 mm pero inferior a 4.75 mm
7208541000,"- - - De anchura inferior o igual a 990 mm, con un contenido superior o igual al 0.42% de carbono y superior o igual al 0.60% de manganeso, en peso"
7208549000,- - - Otros
7208900000,- Los demás
7209150000,- - De espesor superior o igual a 3 mm
7209160000,- - De espesor superior a 1 mm pero inferior a 3 mm
7209170000,- - De espesor superior o igual a 0.5 mm pero inferior o igual a 1 mm
7209180000,- - De espesor inferior a 0.5 mm
7209250000,- - De espesor superior o igual a 3 mm
7209260000,- - De espesor superior a 1 mm pero inferior a 3 mm
7209270000,- - De espesor superior o igual a 0.5 mm pero inferior o igual a 1 mm
7209280000,- - De espesor inferior a 0.5 mm
7209900000,- Los demás
7210110000,- - De espesor superior o igual a 0.5 mm
7210120000,- - De espesor inferior a 0.5 mm
7210200000,"- Emplomados, incluidos los revestidos con una aleación de plomo y estaño"
7210300000,- Cincados electrolíticamente
7210411000,- - - De espesor superior o igual a 0.16 mm pero inferior o igual a 2 mm
7210419000,- - - Otros
7210491000,- - - De espesor superior o igual a 0.16 mm pero inferior o igual a 2 mm
7210499000,- - - Otros
7210500000,- Revestidos de óxidos de cromo o de cromo y óxidos de cromo
7210611000,- - - De espesor superior o igual a 0.16 mm pero inferior o igual a 2 mm
7210619000,- - - Otros
7210691000,- - - De espesor superior o igual a 0.16 mm pero inferior o igual a 2 mm
7210699000,- - - Otros
7210701000,"- - Pintados con pintura esmalte, de espesor superior o igual a 0.16 mm pero inferior o igual a 1.55 mm"
7210702000,"- - Barnizados con resinas epoxifenólicas, lisos"
7210709000,- - Otros
7210900000,- Los demás
7211130000,"- - Laminados en las cuatro caras o en acanaladuras cerradas, de anchura superior a 150 mm y espesor superior o igual a 4 mm, sin enrollar y sin motivos en relieve"
7211141000,"- - - Con un contenido superior o igual al 0.42% de carbono y superior o igual al 0.60% de manganeso, en peso"
7211149000,- - - Otros
7211191000,"- - - Enrollados, con un contenido superior o igual al 0.42% de carbono y superior o igual al 0.60% de manganeso, en peso"
7211199000,- - - Otros
7211230000,- - Con un contenido de carbono inferior al 0.25% en peso
7211290000,- - Los demás
7211900000,- Los demás
7212100000,- Estañados
7212200000,- Cincados electrolíticamente
7212301000,- - De espesor superior o igual a 0.16 mm pero inferior o igual a 1.55 mm
7212309000,- - Otros
7212401000,- - De espesor superior o igual a 0.16 mm pero inferior o igual a 1.55 mm
7212409000,- - Otros
7212500000,- Revestidos de otro modo
7212600000,- Chapados
7213100000,"- Con muescas, cordones, surcos o relieves, producidos en el laminado"
7213200000,"- Los demás, de acero de fácil mecanización"
7213911000,- - - Con un contenido de carbono superior o igual al 0.6% en peso
7213912000,- - - Con un contenido de carbono inferior al 0.6% en peso
7213991000,- - - Con un contenido de carbono superior o igual al 0.6% en peso
7213992000,- - - Con un contenido de carbono inferior al 0.6% en peso
7214100000,- Forjadas
7214200000,"- Con muescas, cordones, surcos o relieves, producidos en el laminado o sometidas a torsión después del laminado"
7214300000,"- Las demás, de acero de fácil mecanización"
7214911000,- - - Con un contenido de carbono superior o igual al 0.6% en peso y cuya mayor dimensión de la sección transversal sea superior a 13 mm
7214919000,- - - Otras
7214991000,"- - - De sección transversal cuadrada cuya mayor dimensión sea superior a 13 mm, con un contenido de carbono superior o igual al 0.6% en peso"
7214992000,"- - - De sección transversal distinta de la cuadrada o rectangular, cuya mayor dimensión sea superior o igual a 5.5 mm pero inferior o igual a 45 mm"
7214999000,- - - Otras
7215100000,"- De acero de fácil mecanización, simplemente obtenidas o acabadas en frío"
7215500000,"- Las demás, simplemente obtenidas o acabadas en frío"
7215900000,- Las demás
7216101000,"- - En U, de espesor superior o igual a 1.8 mm pero inferior o igual a 6.4 mm y altura superior a 12 mm"
7216109100,"- - - En I, de altura inferior o igual a 50 mm"
7216109200,"- - - En H, de altura inferior o igual a 50 mm"
7216109900,- - - Los demás
7216211000,- - - De espesor superior o igual a 1.8 mm pero inferior o igual a 6.4 mm y altura superior a 12 mm
7216219000,- - - Otros
7216221000,- - - De altura inferior o igual a 50 mm
7216229000,- - - Otros
7216311000,- - - De espesor superior o igual a 1.8 mm pero inferior o igual a 6.4 mm
7216319000,- - - Otros
7216320000,- - Perfiles en I
7216330000,- - Perfiles en H
7216400000,"- Perfiles en L o en T, simplemente laminados o extrudidos en caliente, de altura superior o igual a 80 mm"
7216500000,"- Los demás perfiles, simplemente laminados o extrudidos en caliente"
7216610000,- - Obtenidos a partir de productos laminados planos
7216690000,- - Los demás
7216910000,"- - Obtenidos o acabados en frío, a partir de productos laminados planos"
7216990000,- - Los demás
7217101000,- - Con un contenido de carbono inferior al 0.25% en peso
7217102000,"- - Con un contenido de carbono superior o igual al 0.25% pero inferior al 0.6%, en peso"
7217103100,- - - Para pretensar
7217103900,- - - Los demás
7217201100,"- - - De sección circular, con diámetro superior o igual a 0.22 mm pero inferior o igual a 0.24 mm, con recubrimiento de cinc"
7217201200,"- - - Cincado electrolíticamente (electrogalvanizado), con diámetro superior o igual a 0.50 mm pero inferior a 1.4 mm"
7217201900,- - - Los demás
7217202000,"- - Con un contenido de carbono superior o igual al 0.25% pero inferior al 0.6%, en peso"
7217203100,"- - - De sección circular, de diámetro superior o igual a 0.8 mm pero inferior o igual a 5.15 mm"
7217203200,"- - - De sección rectangular, de espesor superior o igual a 0.35 mm pero inferior o igual a 0.7 mm y anchura superior o igual a 0.5 mm pero inferior o igual a 3 mm"
7217203900,- - - Otros
7217301000,- - Con un contenido de carbono inferior al 0.25% en peso
7217302000,"- - Con un contenido de carbono superior o igual al 0.25% pero inferior al 0.6%, en peso"
7217303100,- - - Revestido de cobre
7217303900,- - - Los demás
7217900000,- Los demás
7218100000,- Lingotes o demás formas primarias
7218910000,- - De sección transversal rectangular
7218990000,- - Los demás
7219110000,- - De espesor superior a 10 mm
7219120000,- - De espesor superior o igual a 4.75 mm pero inferior o igual a 10 mm
7219130000,- - De espesor superior o igual a 3 mm pero inferior a 4.75 mm
7219140000,- - De espesor inferior a 3 mm
7219210000,- - De espesor superior a 10 mm
7219220000,- - De espesor superior o igual a 4.75 mm pero inferior o igual a 10 mm
7219230000,- - De espesor superior o igual a 3 mm pero inferior a 4.75 mm
7219240000,- - De espesor inferior a 3 mm
7219310000,- - De espesor superior o igual a 4.75 mm
7219320000,- - De espesor superior o igual a 3 mm pero inferior a 4.75 mm
7219330000,- - De espesor superior a 1 mm pero inferior a 3 mm
7219340000,- - De espesor superior o igual a 0.5 mm pero inferior o igual a 1 mm
7219350000,- - De espesor inferior a 0.5 mm
7219900000,- Los demás
7220110000,- - De espesor superior o igual a 4.75 mm
7220120000,- - De espesor inferior a 4.75 mm
7220200000,- Simplemente laminados en frío
7220900000,- Los demás
7221000000,ALAMBRON DE ACERO INOXIDABLE
7222110000,- - De sección circular
7222190000,- - Las demás
7222200000,- Barras simplemente obtenidas o acabadas en frío
7222300000,- Las demás barras
7222400000,- Perfiles
7223000000,ALAMBRE DE ACERO INOXIDABLE
7224100000,- Lingotes o demás formas primarias
7224900000,- Los demás
7225110000,- - De grano orientado
7225190000,- - Los demás
7225300000,"- Los demás, simplemente laminados en caliente, enrollados"
7225400000,"- Los demás, simplemente laminados en caliente, sin enrollar"
7225500000,"- Los demás, simplemente laminados en frío"
7225910000,- - Cincados electrolíticamente
7225920000,- - Cincados de otro modo
7225990000,- - Los demás
7226110000,- - De grano orientado
7226190000,- - Los demás
7226200000,- De acero rápido
7226910000,- - Simplemente laminados en caliente
7226920000,- - Simplemente laminados en frío
7226991000,"- - - Cincados, excepto electrolíticamente"
7226999000,- - - Otros
7227100000,- De acero rápido
7227200000,- De acero silicomanganeso
7227900000,- Los demás
7228100000,- Barras de acero rápido
7228200000,- Barras de acero silicomanganeso
7228300000,"- Las demás barras, simplemente laminadas o extrudidas en caliente"
7228400000,"- Las demás barras, simplemente forjadas"
7228500000,"- Las demás barras, simplemente obtenidas o acabadas en frío"
7228600000,- Las demás barras
7228700000,- Perfiles
7228800000,- Barras huecas para perforación
7229200000,- De acero silicomanganeso
7229901000,- - De acero rápido
7229909000,- - Otros
8401100000,- Reactores nucleares
8401200000,"- Máquinas y aparatos para la separación isotópica, y sus partes"
8401300000,- Elementos combustibles (cartuchos) sin irradiar
8401400000,- Partes de reactores nucleares
8402110000,- - Calderas acuotubulares con una producción de vapor superior a 45 t por hora
8402120000,- - Calderas acuotubulares con una producción de vapor inferior o igual a 45 t por hora
8402190000,"- - Las demás calderas de vapor, incluidas las calderas mixtas"
8402200000,"- Calderas denominadas ""de agua sobrecalentada"""
8402900000,- Partes
8403100000,- Calderas
8403900000,- Partes
8404100000,- Aparatos auxiliares para las calderas de las partidas 84.02 u 84.03
8404200000,- Condensadores para máquinas de vapor
8404900000,- Partes
8405100000,"- Generadores de gas pobre (gas de aire) o de gas de agua, incluso con sus depuradores; generadores de acetileno y generadores similares de gases, por vía húmeda, incluso con sus depuradores"
8405900000,- Partes
8406100000,- Turbinas para la propulsión de barcos
8406810000,- - De potencia superior a 40 MW
8406820000,- - De potencia inferior o igual a 40 MW
8406900000,- Partes
8407100000,- Motores de aviación
8407210000,- - Del tipo fueraborda
8407290000,- - Los demás
8407310000,- - De cilindrada inferior o igual a 50 cm3
8407320000,- - De cilindrada superior a 50 cm3 pero inferior o igual a 250 cm3
8407330000,"- - De cilindrada superior a 250 cm3 pero inferior o igual a 1,000 cm3"
8407340000,"- - De cilindrada superior a 1,000 cm3"
8407900000,- Los demás motores
8408100000,- Motores para la propulsión de barcos
8408200000,- Motores de los tipos utilizados para la propulsión de vehículos del Capítulo 87
8408900000,- Los demás motores
8409100000,- De motores de aviación
8409910000,"- - Identificables como destinadas, exclusiva o principalmente, a los motores de émbolo (pistón) de encendido por chispa"
8409990000,- - Las demás
8410110000,"- - De potencia inferior o igual a 1,000 kW"
8410120000,"- - De potencia superior a 1,000 kW pero inferior o igual a 10,000 kW"
8410130000,"- - De potencia superior a 10,000 kW"
8410900000,"- Partes, incluidos los reguladores"
8411110000,- - De empuje inferior o igual a 25 kN
8411120000,- - De empuje superior a 25 kN
8411210000,"- - De potencia inferior o igual a 1,100 kW"
8411220000,"- - De potencia superior a 1,100 kW"
8411810000,"- - De potencia inferior o igual a 5,000 kW"
8411820000,"- - De potencia superior a 5,000 kW"
8411910000,- - De turborreactores o de turbopropulsores
8411990000,- - Las demás
8412100000,"- Propulsores a reacción, excepto los turborreactores"
8412210000,- - Con movimiento rectilíneo (cilindros)
8412290000,- - Los demás
8412310000,- - Con movimiento rectilíneo (cilindros)
8412390000,- - Los demás
8412800000,- Los demás
8412900000,- Partes
8413110000,"- - Bombas para distribución de carburantes o lubricantes, de los tipos utilizados en gasolineras, estaciones de servicio o garajes"
8413190000,- - Las demás
8413200000,"- Bombas manuales, excepto las de las subpartidas 8413.11 u 8413.19"
8413300000,"- Bombas de carburante, aceite o refrigerante, para motores de encendido por chispa o compresión"
8413400000,- Bombas para hormigón
8413500000,- Las demás bombas volumétricas alternativas
8413600000,- Las demás bombas volumétricas rotativas
8413700000,- Las demás bombas centrífugas
8413810000,- - Bombas
8413820000,- - Elevadores de líquidos
8413910000,- - De bombas
8413920000,- - De elevadores de líquidos
8414100000,- Bombas de vacío
8414200000,"- Bombas de aire, de mano o pedal"
8414300000,- Compresores de los tipos utilizados en los equipos frigoríficos
8414400000,- Compresores de aire montados en chasis remolcable con ruedas
8414510000,"- - Ventiladores de mesa, suelo , pared, cielo raso, techo o ventana, con motor eléctrico incorporado de potencia inferior o igual a 125 W"
8414590000,- - Los demás
8414600000,- Campanas aspirantes en las que el mayor lado horizontal sea inferior o igual a 120 cm
8414800000,- Los demás
8414901100,- - - Canastas
8414901900,- - - Las demás
8414909000,- - Otras
8415100000,"- De los tipos concebidos para ser montados sobre una ventana, pared, techo o suelo, formando un solo cuerpo o del tipo sistema de elementos separados (""split-system"")"
8415200000,- De los tipos utilizados en vehículos automóviles para sus ocupantes
8415810000,- - Con equipo de enfriamiento y válvula de inversión del ciclo térmico (bombas de calor reversibles)
8415820000,"- - Los demás, con equipo de enfriamiento"
8415830000,- - Sin equipo de enfriamiento
8415900000,- Partes
8416100000,- Quemadores de combustibles líquidos
8416200000,"- Los demás quemadores, incluidos los mixtos"
8416301000,- - Alimentadores mecánicos de hogares que utilicen granza o residuos de granos como combustible
8416309000,- - Otros
8416900000,- Partes
8417100000,"- Hornos para tostación, fusión u otros tratamientos térmicos de los minerales metalíferos (incluidas las piritas) o de los metales"
8417201000,"- - Hornos industriales para galletería, con transportador continuo de malla, de controles automatizados y capacidad de producción superior a 500 kilogramos por hora "
8417209000,- - Otros
8417800000,- Los demás
8417900000,- Partes
8418100000,- Combinaciones de refrigerador y congelador con puertas exteriores separadas
8418210000,- - De compresión
8418291000,"- - - De absorción, eléctricos"
8418299000,- - - Otros
8418300000,"- Congeladores horizontales del tipo arcón (cofre), de capacidad inferior o igual a 800 l"
8418400000,"- Congeladores verticales del tipo armario, de capacidad inferior o igual a 900 l"
8418500000,"- Los demás muebles (armarios, arcones (cofres), vitrinas, mostradores y similares) para la conservación y exposición de los productos, que incorporen un equipo para producción de frío"
8418611000,- - - Grupos frigoríficos de compresión en los que el condensador esté constituido por un intercambiador de calor 
8418619000,- - - Otros
8418691000,- - - Fuentes para agua y otros aparatos enfriadores de bebidas
8418699000,- - - Otros
8418910000,- - Muebles concebidos para incorporarles un equipo de producción de frío
8418990000,- - Las demás
8419110000,"- - De calentamiento instantáneo, de gas"
8419190000,- - Los demás
8419200000,"- Esterilizadores médicos, quirúrgicos o de laboratorio"
8419311000,"- - - Secadores por aire caliente, para granos y hortalizas"
8419319000,- - - Otros
8419321000,"- - - Secadores por aire caliente, para madera"
8419329000,- - - Otros
8419390000,- - Los demás
8419400000,- Aparatos de destilación o rectificación
8419500000,- Intercambiadores de calor
8419600000,- Aparatos y dispositivos para licuefacción de aire u otros gases
8419810000,- - Para la preparación de bebidas calientes o la cocción o calentamiento de alimentos
8419890000,- - Los demás
8419900000,- Partes
8420100000,- Calandrias y laminadores
8420910000,- - Cilindros
8420990000,- - Las demás
8421110000,- - Desnatadoras (descremadoras)
8421120000,- - Secadoras de ropa
8421190000,- - Las demás
8421210000,- - Para filtrar o depurar agua
8421220000,- - Para filtrar o depurar las demás bebidas
8421230000,- - Para filtrar lubricantes o carburantes en los motores de encendido por chispa o compresión
8421290000,- - Los demás
8421310000,- - Filtros de entrada de aire para motores de encendido por chispa o compresión
8421390000,- - Los demás
8421910000,"- - De centrifugadoras, incluidas las de secadoras centrífugas"
8421990000,- - Las demás
8422110000,- - De tipo doméstico
8422190000,- - Las demás
8422200000,- Máquinas y aparatos para limpiar o secar botellas o demás recipientes
8422301000,"- - Máquinas para llenar y cerrar bolsas plásticas termosellables, con capacidad de llenado inferior o igual a 5 kg, excepto las de llenado automático horizontales y las de cerrado al vacío"
8422309000,- - Otros
8422401000,"- - Con motor eléctrico incorporado, de uso manual"
8422409000,- - Otros
8422900000,- Partes
8423100000,"- Para pesar personas, incluidos los pesabebés; balanzas domésticas"
8423200000,- Básculas y balanzas para pesada continua sobre transportador
8423300000,"- Básculas y balanzas para pesada constante, incluidas las de descargar pesos determinados en sacos (bolsas) u otros recipientes, así como las dosificadoras de tolva"
8423810000,- - Con capacidad inferior o igual a 30 kg
8423821000,- - - Básculas para pesar ganado
8423822000,"- - - Básculas y balanzas colgantes del tipo resorte, con capacidad inferior o igual a 200 kg"
8423829000,- - - Otros
8423890000,- - Los demás
8423900000,- Pesas para toda clase de básculas o balanzas; partes de aparatos o instrumentos para pesar
8424100000,"- Extintores, incluso cargados"
8424200000,- Pistolas aerográficas y aparatos similares
8424300000,- Máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares
8424411000,"- - - De mochila, de capacidad inferior o igual a 20 l, accionados a mano"
8424412000,"- - - De mochila, de capacidad inferior o igual a 20 l, con motor"
8424419000,- - - Otros
8424491000,"- - - Equipos de fumigación, halados o de tiro, incluso montados"
8424499000,- - - Otros
8424821000,"- - - Rociadores de mochila, de capacidad inferior o igual a 20 l, accionados a mano"
8424822000,"- - - Rociadores de mochila, de capacidad inferior o igual a 20 l, con motor"
8424823000,"- - - Equipos de fumigación, halados o de tiro, incluso montados"
8424829000,- - - Otros
8424890000,- - Los demás
8424901100,- - - De productos farmacéuticos
8424901900,- - - Las demás
8424909000,- - Otras
8425110000,- - Con motor eléctrico
8425190000,- - Los demás
8425311000,- - - Tornos para el ascenso y descenso de jaulas o montacargas en pozos de minas; tornos especialmente concebidos para el interior de minas
8425319000,- - - Otros
8425391000,- - - Tornos para el ascenso y descenso de jaulas o montacargas en pozos de minas; tornos especialmente concebidos para el interior de minas
8425399000,- - - Otros
8425410000,"- - Elevadores fijos para vehículos automóviles, de los tipos utilizados en talleres"
8425420000,- - Los demás gatos hidráulicos
8425490000,- - Los demás
8426111000,- - - Con capacidad de carga inferior o igual a 20 t
8426119000,- - - Otros
8426120000,- - Pórticos móviles sobre neumáticos (llantas neumáticas) y carretillas puente
8426191000,"- - - Pórticos fijos, con capacidad de carga inferior o igual a 20 t"
8426199000,- - - Otros
8426201000,"- - Fijas, con capacidad de carga inferior o igual a 20 t"
8426209000,- - Otras
8426301000,"- - Fijas, con capacidad de carga inferior o igual a 20 t"
8426309000,- - Otras
8426410000,- - Sobre neumáticos (llantas neumáticas)
8426490000,- - Los demás
8426910000,- - Concebidos para montarlos sobre vehículos de carretera
8426990000,- - Los demás
8427100000,- Carretillas autopropulsadas con motor eléctrico
8427200000,- Las demás carretillas autopropulsadas
8427900000,- Las demás carretillas
8428100000,- Ascensores y montacargas
8428200000,"- Aparatos elevadores o transportadores, neumáticos"
8428310000,- - Especialmente concebidos para el interior de minas u otros trabajos subterráneos
8428320000,"- - Los demás, de cangilones"
8428330000,"- - Los demás, de banda o correa"
8428390000,- - Los demás
8428400000,- Escaleras mecánicas y pasillos móviles
8428600000,- Teleféricos (incluidos las telesillas y los telesquís); mecanismos de tracción para funiculares
8428901000,"- - Empujadores de vagonetas de minas, carros transbordadores, basculadores y volteadores, de vagones, de vagonetas, etc., e instalaciones similares para la manipulación de material móvil sobre carriles (rieles)"
8428909000,- - Otros
8429110000,- - De orugas
8429190000,- - Las demás
8429200000,- Niveladoras
8429300000,"- Traíllas (""scrapers"")"
8429400000,- Compactadoras y apisonadoras (aplanadoras)
8429510000,- - Cargadoras y palas cargadoras de carga frontal
8429520000,- - Máquinas cuya superestructura pueda girar 360°
8429590000,- - Las demás
8430100000,"- Martinetes y máquinas para arrancar pilotes, estacas o similares"
8430200000,- Quitanieves
8430310000,- - Autopropulsadas
8430390000,- - Las demás
8430410000,- - Autopropulsadas
8430490000,- - Las demás
8430500000,"- Las demás máquinas y aparatos, autopropulsados"
8430610000,- - Máquinas y aparatos para compactar o apisonar (aplanar)
8430690000,- - Los demás
8431100000,- De máquinas o aparatos de la partida 84.25
8431200000,- De máquinas o aparatos de la partida 84.27
8431310000,"- - De ascensores, montacargas o escaleras mecánicas"
8431390000,- - Las demás
8431410000,"- - Cangilones, cucharas, cucharas de almeja, palas y garras o pinzas"
8431420000,"- - Hojas de topadoras frontales (""bulldozers"") o de topadoras angulares (""angledozers"")"
8431430000,- - De máquinas de sondeo o perforación de las subpartidas 8430.41 u 8430.49
8431490000,- - Las demás
8432100000,- Arados
8432210000,- - Gradas (rastras) de discos
8432290000,- - Los demás
8432310000,"- - Sembradoras, plantadoras y trasplantadoras,para siembra directa"
8432390000,- - Las demás
8432410000,- - Esparcidores de estiércol
8432420000,- - Distribuidores de abonos
8432800000,"- Las demás máquinas, aparatos y artefactos"
8432901000,- - Para arados y gradas (rastras)
8432909000,- - Otras
8433110000,"- - Con motor, en las que el dispositivo de corte gire en un plano horizontal"
8433190000,- - Las demás
8433200000,"- Guadañadoras, incluidas las barras de corte para montar sobre un tractor"
8433300000,- Las demás máquinas y aparatos para henificar
8433400000,"- Prensas para paja o forraje, incluidas las prensas recogedoras"
8433510000,- - Cosechadoras-trilladoras
8433520000,- - Las demás máquinas y aparatos para trillar
8433530000,- - Máquinas para cosechar raíces o tubérculos
8433590000,- - Los demás
8433601000,- - Con principio de funcionamiento por medición electrónica del color
8433609000,- - Otras
8433900000,- Partes 
8434100000,- Máquinas para ordeñar
8434200000,- Máquinas y aparatos para la industria lechera
8434900000,- Partes
8435100000,- Máquinas y aparatos
8435900000,- Partes
8436100000,- Máquinas y aparatos para preparar alimentos o piensos para animales
8436210000,- - Incubadoras y criadoras
8436290000,- - Los demás
8436800000,- Las demás máquinas y aparatos
8436910000,- - De máquinas o aparatos para la avicultura
8436990000,- - Las demás
8437101000,"- - Limpiadoras de ciclón y limpiadoras y clasificadoras de cilindros giratorios, para granos"
8437109000,- - Otras
8437801000,"- - Trituradoras y quebrantadoras, de martillo, para cereales"
8437802000,- - Mezcladoras para granos
8437809000,- - Otros
8437900000,- Partes
8438100000,"- Máquinas y aparatos para panadería, pastelería, galletería o la fabricación de pastas alimenticias"
8438200000,"- Máquinas y aparatos para confitería, elaboración de cacao o la fabricación de chocolate"
8438300000,- Máquinas y aparatos para la industria azucarera
8438400000,- Máquinas y aparatos para la industria cervecera
8438500000,- Máquinas y aparatos para la preparación de carne
8438601000,- - Despulpadoras de frutos
8438609000,- - Otros
8438800000,- Las demás máquinas y aparatos
8438900000,- Partes
8439100000,- Máquinas y aparatos para la fabricación de pasta de materias fibrosas celulósicas
8439200000,- Máquinas y aparatos para la fabricación de papel o cartón
8439300000,- Máquinas y aparatos para el acabado de papel o cartón
8439910000,- - De máquinas o aparatos para la fabricación de pasta de materias fibrosas celulósicas
8439990000,- - Las demás
8440100000,- Máquinas y aparatos
8440900000,- Partes
8441100000,- Cortadoras
8441200000,"- Máquinas para la fabricación de sacos (bolsas), bolsitas o sobres"
8441300000,"- Máquinas para la fabricación de cajas, tubos, tambores o continentes similares, excepto por moldeado"
8441400000,"- Máquinas para moldear artículos de pasta de papel, de papel o cartón"
8441800000,- Las demás máquinas y aparatos
8441900000,- Partes
8442301000,- - Máquinas para componer por procedimiento fotográfico
8442302000,"- - Máquinas, aparatos y material para componer caracteres por otros procedimientos, incluso con dispositivos para fundir"
8442309000,- - Otros
8442400000,"- Partes de estas máquinas, aparatos o material"
8442500000,"- Clisés, planchas, cilindros y demás elementos impresores; piedras litográficas, planchas, placas y cilindros, preparados para la impresión (por ejemplo: aplanados, graneados, pulidos)"
8443110000,"- - Máquinas y aparatos para imprimir, offset, alimentados con bobinas"
8443120000,"- - Máquinas y aparatos de oficina para imprimir, offset, alimentados con hojas en las que un lado sea inferior o igual a 22 cm y el otro sea inferior o igual a 36 cm, medidas sin plegar "
8443130000,"- - Las demás máquinas y aparatos para imprimir, offset"
8443140000,"- - Máquinas y aparatos para imprimir, tipográficos, alimentados con bobinas, excepto las máquinas y aparatos flexográficos"
8443150000,"- - Máquinas y aparatos para imprimir, tipográficos, distintos de los alimentados con bobinas, excepto las máquinas y aparatos flexográficos"
8443160000,"- - Máquinas y aparatos para imprimir, flexográficos"
8443170000,"- - Máquinas y aparatos para imprimir, heliográficos (huecograbado)"
8443190000,- - Los demás
8443310000,"- - Máquinas que efectúan dos o más de las siguientes funciones: impresión, copia o fax, aptas para ser conectadas a una máquina automática para tratamiento o procesamiento de datos o a una red"
8443320000,"- - Las demás, aptas para ser conectadas a una máquina automática para tratamiento o procesamiento de datos o a una red"
8443390000,- - Las demás
8443910000,"- - Partes y accesorios de máquinas y aparatos para imprimir por medio de planchas, cilindros y demás elementos impresores de la partida 84.42"
8443990000,- - Los demás
8444000000,"MAQUINAS PARA EXTRUDIR, ESTIRAR, TEXTURAR O CORTAR MATERIA TEXTIL SINTETICA O ARTIFICIAL"
8445110000,- - Cardas
8445120000,- - Peinadoras
8445130000,- - Mecheras
8445190000,- - Las demás
8445200000,- Máquinas para hilar materia textil
8445300000,- Máquinas para doblar o retorcer materia textil
8445400000,- Máquinas para bobinar (incluidas las canilleras) o devanar materia textil
8445900000,- Los demás
8446100000,- Para tejidos de anchura inferior o igual a 30 cm
8446210000,- - De motor
8446290000,- - Los demás
